Syntax version=4
Tue Apr 27 19:12:45 2021
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		xEEGADSToMCUData[0]	xEEGADSToMCUData[1]	xEEGADSToMCUData[2]	xEEGADSToMCUData[3]	xEEGADSToMCUData[4]	xEEGADSToMCUData[5]	xEEGADSToMCUData[6]	xEEGADSToMCUData[7]	xEEGADSToMCUData[8]	xEEGADSToMCUData[9]	xEEGADSToMCUData[10]	xEEGADSToMCUData[11]	xEEGADSToMCUData[12]	xEEGADSToMCUData[13]	xEEGADSToMCUData[14]	xEEGADSToMCUData[15]	xEEGADSToMCUData[16]	xEEGADSToMCUData[17]	xEEGADSToMCUData[18]	xEEGMCUToBLEData[0]	xEEGMCUToBLEData[1]	xEEGMCUToBLEData[2]	xEEGMCUToBLEData[3]	xEEGMCUToBLEData[4]	xEEGMCUToBLEData[5]	xEEGMCUToBLEData[6]	xEEGMCUToBLEData[7]	xEEGMCUToBLEData[8]	xEEGMCUToBLEData[9]	xEEGMCUToBLEData[10]	xEEGMCUToBLEData[11]	xEEGMCUToBLEData[12]	xEEGMCUToBLEData[13]	xEEGMCUToBLEData[14]	xEEGMCUToBLEData[15]	xEEGMCUToBLEData[16]	xEEGMCUToBLEData[17]	xEEGMCUToBLEData[18]
D:	time(ms)	(0x20001904,6)	(0x20001908,6)	(0x2000190c,6)	(0x20001910,6)	(0x20001914,6)	(0x20001918,6)	(0x2000191c,6)	(0x20001920,6)	(0x20001924,6)	(0x20001928,6)	(0x2000192c,6)	(0x20001930,6)	(0x20001934,6)	(0x20001938,6)	(0x2000193c,6)	(0x20001940,6)	(0x20001944,6)	(0x20001948,6)	(0x2000194c,6)	(0x20001a14,6)	(0x20001a18,6)	(0x20001a1c,6)	(0x20001a20,6)	(0x20001a24,6)	(0x20001a28,6)	(0x20001a2c,6)	(0x20001a30,6)	(0x20001a34,6)	(0x20001a38,6)	(0x20001a3c,6)	(0x20001a40,6)	(0x20001a44,6)	(0x20001a48,6)	(0x20001a4c,6)	(0x20001a50,6)	(0x20001a54,6)	(0x20001a58,6)	(0x20001a5c,6)
D:	0.17	-2.358955	-2.781843	-2.372509	-146.197205	-147.020752	-97.538536	-93.932060	-115.008682	-113.164238	-123.738068	-202.119232	-35.364807	-49.312515	-64.282204	-80.670738	-73.656761	-85.847313	-74.268318	-30.431116	-2.358955	-2.781843	-2.372509	-146.197205	-147.020752	-97.538536	-93.932060	-115.008682	-113.164238	-123.738068	-202.119232	-35.364807	-49.312515	-64.282204	-80.670738	-73.656761	-85.847313	-74.268318	-30.431116
D:	3.09	-2.358955	-2.781843	-2.372509	-146.197205	-147.020752	-97.538536	-93.932060	-115.008682	-113.164238	-123.738068	-202.119232	-35.364807	-49.312515	-64.282204	-80.670738	-73.656761	-85.847313	-74.268318	-30.431116	-2.358955	-2.781843	-2.372509	-146.197205	-147.020752	-97.538536	-93.932060	-115.008682	-113.164238	-123.738068	-202.119232	-35.364807	-49.312515	-64.282204	-80.670738	-73.656761	-85.847313	-74.268318	-30.431116
D:	5.87	1.102761	0.889149	1.712154	-71.910446	-45.653992	-16.182507	-46.870609	-54.743374	-82.525475	-114.966393	-109.929153	-22.977448	-26.808920	16.657442	-23.801537	-49.394382	-33.293743	-33.845123	-12.087544	1.102761	0.889149	1.712154	-71.910446	-45.653992	-16.182507	-46.870609	-54.743374	-82.525475	-114.966393	-109.929153	-22.977448	-26.808920	16.657442	-23.801537	-49.394382	-33.293743	-33.845123	-12.087544
D:	8.55	1.102761	0.889149	1.712154	-71.910446	-45.653992	-16.182507	-46.870609	-54.743374	-82.525475	-114.966393	-109.929153	-22.977448	-26.808920	16.657442	-23.801537	-49.394382	-33.293743	-33.845123	-12.087544	1.102761	0.889149	1.712154	-71.910446	-45.653992	-16.182507	-46.870609	-54.743374	-82.525475	-114.966393	-109.929153	-22.977448	-26.808920	16.657442	-23.801537	-49.394382	-33.293743	-33.845123	-12.087544
D:	11.38	1.102761	0.889149	1.712154	-71.910446	-45.653992	-16.182507	-46.870609	-54.743374	-82.525475	-114.966393	-109.929153	-22.977448	-26.808920	16.657442	-23.801537	-49.394382	-33.293743	-33.845123	-12.087544	1.102761	0.889149	1.712154	-71.910446	-45.653992	-16.182507	-46.870609	-54.743374	-82.525475	-114.966393	-109.929153	-22.977448	-26.808920	16.657442	-23.801537	-49.394382	-33.293743	-33.845123	-12.087544
D:	14.27	1.102761	0.889149	1.712154	-71.910446	-45.653992	-16.182507	-46.870609	-54.743374	-82.525475	-114.966393	-109.929153	-22.977448	-26.808920	16.657442	-23.801537	-49.394382	-33.293743	-33.845123	-12.087544	1.102761	0.889149	1.712154	-71.910446	-45.653992	-16.182507	-46.870609	-54.743374	-82.525475	-114.966393	-109.929153	-22.977448	-26.808920	16.657442	-23.801537	-49.394382	-33.293743	-33.845123	-12.087544
D:	17.00	1.102761	0.889149	1.712154	-71.910446	-45.653992	-16.182507	-46.870609	-54.743374	-82.525475	-114.966393	-109.929153	-22.977448	-26.808920	16.657442	-23.801537	-49.394382	-33.293743	-33.845123	-12.087544	1.102761	0.889149	1.712154	-71.910446	-45.653992	-16.182507	-46.870609	-54.743374	-82.525475	-114.966393	-109.929153	-22.977448	-26.808920	16.657442	-23.801537	-49.394382	-33.293743	-33.845123	-12.087544
D:	19.64	1.102761	0.889149	1.712154	-71.910446	-45.653992	-16.182507	-46.870609	-54.743374	-82.525475	-114.966393	-109.929153	-22.977448	-26.808920	16.657442	-23.801537	-49.394382	-33.293743	-33.845123	-12.087544	1.102761	0.889149	1.712154	-71.910446	-45.653992	-16.182507	-46.870609	-54.743374	-82.525475	-114.966393	-109.929153	-22.977448	-26.808920	16.657442	-23.801537	-49.394382	-33.293743	-33.845123	-12.087544
D:	22.38	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082
D:	24.82	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082
D:	27.40	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082
D:	29.72	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082
D:	32.10	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082
D:	34.43	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082
D:	36.84	-0.632705	-1.550046	-1.081075	22.447212	73.186707	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014	-0.632705	-1.550046	-1.081075	22.447212	73.186707	50.441845	28.110655	31.423819	-17.736349	82.584030	41.388790	-14.971856	-24.034666	-17.625206	41.255959	3.704063	20.272593	-27.142349	1.634082
D:	39.35	-0.852282	-1.424807	-1.478481	100.758446	144.578308	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014	-0.852282	-1.424807	-1.478481	100.758446	144.578308	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014
D:	41.92	-0.852282	-1.424807	-1.478481	100.758446	144.578308	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014	-0.852282	-1.424807	-1.478481	100.758446	144.578308	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014
D:	44.34	-0.852282	-1.424807	-1.478481	100.758446	144.578308	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014	-0.852282	-1.424807	-1.478481	100.758446	144.578308	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014
D:	46.67	-0.852282	-1.424807	-1.478481	100.758446	144.578308	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014	-0.852282	-1.424807	-1.478481	100.758446	144.578308	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014
D:	49.11	-0.852282	-1.424807	-1.478481	100.758446	144.578308	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014	-0.852282	-1.424807	-1.478481	100.758446	144.578308	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014
D:	51.53	-0.852282	-1.424807	-1.478481	100.758446	144.578308	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014	-0.852282	-1.424807	-1.478481	100.758446	144.578308	85.371834	81.285545	95.388855	46.267181	128.291153	130.472275	4.663151	26.317177	102.840897	76.730286	35.424988	79.904114	25.104357	16.144014
D:	54.10	1.455168	0.965594	1.067521	205.167831	261.085510	163.651627	165.795349	172.762695	113.224960	256.548157	262.130829	27.031748	19.600849	97.876305	128.980789	73.620430	127.060982	39.295498	8.991788	1.455168	0.965594	1.067521	205.167831	261.085510	163.651627	165.795349	172.762695	113.224960	256.548157	262.130829	27.031748	19.600849	97.876305	128.980789	73.620430	127.060982	39.295498	8.991788
D:	56.61	1.455168	0.965594	1.067521	205.167831	261.085510	163.651627	165.795349	172.762695	113.224960	256.548157	262.130829	27.031748	19.600849	97.876305	128.980789	73.620430	127.060982	39.295498	8.991788	1.455168	0.965594	1.067521	205.167831	261.085510	163.651627	165.795349	172.762695	113.224960	256.548157	262.130829	27.031748	19.600849	97.876305	128.980789	73.620430	127.060982	39.295498	8.991788
D:	59.29	1.455168	0.965594	1.067521	205.167831	261.085510	163.651627	165.795349	172.762695	113.224960	256.548157	262.130829	27.031748	19.600849	97.876305	128.980789	73.620430	127.060982	39.295498	8.991788	1.455168	0.965594	1.067521	205.167831	261.085510	163.651627	165.795349	172.762695	113.224960	256.548157	262.130829	27.031748	19.600849	97.876305	128.980789	73.620430	127.060982	39.295498	8.991788
D:	61.87	1.455168	0.965594	1.067521	205.167831	261.085510	163.651627	165.795349	172.762695	113.224960	256.548157	262.130829	27.031748	19.600849	97.876305	128.980789	73.620430	127.060982	39.295498	8.991788	1.455168	0.965594	1.067521	205.167831	261.085510	163.651627	165.795349	172.762695	113.224960	256.548157	262.130829	27.031748	19.600849	97.876305	128.980789	73.620430	127.060982	39.295498	8.991788
D:	64.35	1.455168	0.965594	1.067521	205.167831	261.085510	163.651627	165.795349	172.762695	113.224960	256.548157	262.130829	27.031748	19.600849	97.876305	128.980789	73.620430	127.060982	39.295498	8.991788	1.455168	0.965594	1.067521	205.167831	261.085510	163.651627	165.795349	172.762695	113.224960	256.548157	262.130829	27.031748	19.600849	97.876305	128.980789	73.620430	127.060982	39.295498	8.991788
D:	67.20	1.455168	0.965594	1.067521	205.167831	261.085510	163.651627	165.795349	172.762695	113.224960	256.548157	262.130829	27.031748	19.600849	97.876305	128.980789	73.620430	127.060982	39.295498	8.991788	1.455168	0.965594	1.067521	205.167831	261.085510	163.651627	165.795349	172.762695	113.224960	256.548157	262.130829	27.031748	19.600849	97.876305	128.980789	73.620430	127.060982	39.295498	8.991788
D:	69.83	-3.833641	-4.534116	-4.241348	262.963593	334.112823	213.968231	205.345108	220.461731	157.359268	325.781403	359.704590	44.855389	55.681316	158.262512	157.824448	104.700523	156.150238	49.447517	20.320301	-3.833641	-4.534116	-4.241348	262.963593	334.112823	213.968231	205.345108	220.461731	157.359268	325.781403	359.704590	44.855389	55.681316	158.262512	157.824448	104.700523	156.150238	49.447517	20.320301
D:	72.46	-3.833641	-4.534116	-4.241348	262.963593	334.112823	213.968231	205.345108	220.461731	157.359268	325.781403	359.704590	44.855389	55.681316	158.262512	157.824448	104.700523	156.150238	49.447517	20.320301	-3.833641	-4.534116	-4.241348	262.963593	334.112823	213.968231	205.345108	220.461731	157.359268	325.781403	359.704590	44.855389	55.681316	158.262512	157.824448	104.700523	156.150238	49.447517	20.320301
D:	75.07	-3.833641	-4.534116	-4.241348	262.963593	334.112823	213.968231	205.345108	220.461731	157.359268	325.781403	359.704590	44.855389	55.681316	158.262512	157.824448	104.700523	156.150238	49.447517	20.320301	-3.833641	-4.534116	-4.241348	262.963593	334.112823	213.968231	205.345108	220.461731	157.359268	325.781403	359.704590	44.855389	55.681316	158.262512	157.824448	104.700523	156.150238	49.447517	20.320301
D:	77.56	-3.833641	-4.534116	-4.241348	262.963593	334.112823	213.968231	205.345108	220.461731	157.359268	325.781403	359.704590	44.855389	55.681316	158.262512	157.824448	104.700523	156.150238	49.447517	20.320301	-3.833641	-4.534116	-4.241348	262.963593	334.112823	213.968231	205.345108	220.461731	157.359268	325.781403	359.704590	44.855389	55.681316	158.262512	157.824448	104.700523	156.150238	49.447517	20.320301
D:	80.40	-3.833641	-4.534116	-4.241348	262.963593	334.112823	213.968231	205.345108	220.461731	157.359268	325.781403	359.704590	44.855389	55.681316	158.262512	157.824448	104.700523	156.150238	49.447517	20.320301	-3.833641	-4.534116	-4.241348	262.963593	334.112823	213.968231	205.345108	220.461731	157.359268	325.781403	359.704590	44.855389	55.681316	158.262512	157.824448	104.700523	156.150238	49.447517	20.320301
D:	83.37	-3.833641	-4.534116	-4.241348	262.963593	334.112823	213.968231	205.345108	220.461731	157.359268	325.781403	359.704590	44.855389	55.681316	158.262512	157.824448	104.700523	156.150238	49.447517	20.320301	-3.833641	-4.534116	-4.241348	262.963593	334.112823	213.968231	205.345108	220.461731	157.359268	325.781403	359.704590	44.855389	55.681316	158.262512	157.824448	104.700523	156.150238	49.447517	20.320301
D:	86.49	2.675579	3.024190	2.660940	317.984009	395.787231	250.448822	241.947144	274.452026	196.952423	386.566101	425.990631	61.966621	57.976837	145.498352	175.200256	117.463600	197.828018	83.732330	18.913931	2.675579	3.024190	2.660940	317.984009	395.787231	250.448822	241.947144	274.452026	196.952423	386.566101	425.990631	61.966621	57.976837	145.498352	175.200256	117.463600	197.828018	83.732330	18.913931
D:	89.13	2.675579	3.024190	2.660940	317.984009	395.787231	250.448822	241.947144	274.452026	196.952423	386.566101	425.990631	61.966621	57.976837	145.498352	175.200256	117.463600	197.828018	83.732330	18.913931	2.675579	3.024190	2.660940	317.984009	395.787231	250.448822	241.947144	274.452026	196.952423	386.566101	425.990631	61.966621	57.976837	145.498352	175.200256	117.463600	197.828018	83.732330	18.913931
D:	91.64	2.675579	3.024190	2.660940	317.984009	395.787231	250.448822	241.947144	274.452026	196.952423	386.566101	425.990631	61.966621	57.976837	145.498352	175.200256	117.463600	197.828018	83.732330	18.913931	2.675579	3.024190	2.660940	317.984009	395.787231	250.448822	241.947144	274.452026	196.952423	386.566101	425.990631	61.966621	57.976837	145.498352	175.200256	117.463600	197.828018	83.732330	18.913931
D:	94.26	2.675579	3.024190	2.660940	317.984009	395.787231	250.448822	241.947144	274.452026	196.952423	386.566101	425.990631	61.966621	57.976837	145.498352	175.200256	117.463600	197.828018	83.732330	18.913931	2.675579	3.024190	2.660940	317.984009	395.787231	250.448822	241.947144	274.452026	196.952423	386.566101	425.990631	61.966621	57.976837	145.498352	175.200256	117.463600	197.828018	83.732330	18.913931
D:	96.69	2.675579	3.024190	2.660940	317.984009	395.787231	250.448822	241.947144	274.452026	196.952423	386.566101	425.990631	61.966621	57.976837	145.498352	175.200256	117.463600	197.828018	83.732330	18.913931	2.675579	3.024190	2.660940	317.984009	395.787231	250.448822	241.947144	274.452026	196.952423	386.566101	425.990631	61.966621	57.976837	145.498352	175.200256	117.463600	197.828018	83.732330	18.913931
D:	99.31	2.675579	3.024190	2.660940	317.984009	395.787231	250.448822	241.947144	274.452026	196.952423	386.566101	425.990631	61.966621	57.976837	145.498352	175.200256	117.463600	197.828018	83.732330	18.913931	2.675579	3.024190	2.660940	317.984009	395.787231	250.448822	241.947144	274.452026	196.952423	386.566101	425.990631	61.966621	57.976837	145.498352	175.200256	117.463600	197.828018	83.732330	18.913931
D:	101.93	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	294.597229	224.678131	415.520355	471.475464	73.910484	80.366043	184.336258	201.795029	144.601624	207.378769	91.703766	35.969318	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	294.597229	224.678131	415.520355	471.475464	73.910484	80.366043	184.336258	201.795029	144.601624	207.378769	91.703766	35.969318
D:	104.34	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	294.597229	224.678131	415.520355	471.475464	73.910484	80.366043	184.336258	201.795029	144.601624	207.378769	91.703766	35.969318	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	294.597229	224.678131	415.520355	471.475464	73.910484	80.366043	184.336258	201.795029	144.601624	207.378769	91.703766	35.969318
D:	106.96	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	294.597229	224.678131	415.520355	471.475464	73.910484	80.366043	184.336258	201.795029	144.601624	207.378769	91.703766	35.969318	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	294.597229	224.678131	415.520355	471.475464	73.910484	80.366043	184.336258	201.795029	144.601624	207.378769	91.703766	35.969318
D:	109.59	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	294.597229	224.678131	415.520355	471.475464	73.910484	80.366043	184.336258	201.795029	144.601624	207.378769	91.703766	35.969318	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	294.597229	224.678131	415.520355	471.475464	73.910484	80.366043	184.336258	201.795029	144.601624	207.378769	91.703766	35.969318
D:	112.41	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	294.597229	224.678131	415.520355	471.475464	73.910484	80.366043	184.336258	201.795029	144.601624	207.378769	91.703766	35.969318	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	294.597229	224.678131	415.520355	471.475464	73.910484	80.366043	184.336258	201.795029	144.601624	207.378769	91.703766	35.969318
D:	115.09	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	294.597229	224.678131	415.520355	471.475464	73.910484	80.366043	184.336258	201.795029	144.601624	207.378769	91.703766	35.969318	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	294.597229	224.678131	415.520355	471.475464	73.910484	80.366043	184.336258	201.795029	144.601624	207.378769	91.703766	35.969318
D:	117.57	3.555511	3.139671	3.704606	352.554535	423.526489	266.269684	267.127380	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366	-4.970559	-4.829053	-5.331639	336.433289	417.110535	269.649536	273.126984	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366
D:	120.02	3.555511	3.139671	3.704606	352.554535	423.526489	266.269684	267.127380	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366	3.555511	3.139671	3.704606	352.554535	423.526489	266.269684	267.127380	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366
D:	122.60	3.555511	3.139671	3.704606	352.554535	423.526489	266.269684	267.127380	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366	3.555511	3.139671	3.704606	352.554535	423.526489	266.269684	267.127380	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366
D:	125.39	3.555511	3.139671	3.704606	352.554535	423.526489	266.269684	267.127380	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366	3.555511	3.139671	3.704606	352.554535	423.526489	266.269684	267.127380	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366
D:	127.99	3.555511	3.139671	3.704606	352.554535	423.526489	266.269684	267.127380	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366	3.555511	3.139671	3.704606	352.554535	423.526489	266.269684	267.127380	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366
D:	130.43	3.555511	3.139671	3.704606	352.554535	423.526489	266.269684	267.127380	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366	3.555511	3.139671	3.704606	352.554535	423.526489	266.269684	267.127380	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366
D:	132.87	3.555511	3.139671	3.704606	352.554535	423.526489	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604	3.555511	3.139671	3.704606	352.554535	423.526489	266.269684	267.127380	302.981262	222.454727	408.597473	491.958435	74.883133	72.828873	188.629120	198.453125	150.835953	213.653778	92.937737	29.476366
D:	135.37	-6.923432	-7.278008	-8.233300	344.363525	391.931915	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604	-6.923432	-7.278008	-8.233300	344.363525	391.931915	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604
D:	137.96	-6.923432	-7.278008	-8.233300	344.363525	391.931915	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604	-6.923432	-7.278008	-8.233300	344.363525	391.931915	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604
D:	140.39	-6.923432	-7.278008	-8.233300	344.363525	391.931915	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604	-6.923432	-7.278008	-8.233300	344.363525	391.931915	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604
D:	142.74	-6.923432	-7.278008	-8.233300	344.363525	391.931915	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604	-6.923432	-7.278008	-8.233300	344.363525	391.931915	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604
D:	145.25	-6.923432	-7.278008	-8.233300	344.363525	391.931915	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604	-6.923432	-7.278008	-8.233300	344.363525	391.931915	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604
D:	147.62	-6.923432	-7.278008	-8.233300	344.363525	391.931915	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604	-6.923432	-7.278008	-8.233300	344.363525	391.931915	261.846161	255.853653	291.623993	226.596298	372.006317	466.106445	72.830505	75.882881	168.659607	183.902527	155.353271	203.847641	94.909042	25.782604
D:	150.14	5.875972	5.846153	5.604890	308.961853	340.927826	223.783020	220.736603	261.234070	214.504974	347.942322	423.728729	67.647949	72.525261	131.700287	156.258667	141.329651	183.778915	88.178619	22.199442	5.875972	5.846153	5.604890	308.961853	340.927826	223.783020	220.736603	261.234070	214.504974	347.942322	423.728729	67.647949	72.525261	131.700287	156.258667	141.329651	183.778915	88.178619	22.199442
D:	152.59	5.875972	5.846153	5.604890	308.961853	340.927826	223.783020	220.736603	261.234070	214.504974	347.942322	423.728729	67.647949	72.525261	131.700287	156.258667	141.329651	183.778915	88.178619	22.199442	5.875972	5.846153	5.604890	308.961853	340.927826	223.783020	220.736603	261.234070	214.504974	347.942322	423.728729	67.647949	72.525261	131.700287	156.258667	141.329651	183.778915	88.178619	22.199442
D:	155.22	5.875972	5.846153	5.604890	308.961853	340.927826	223.783020	220.736603	261.234070	214.504974	347.942322	423.728729	67.647949	72.525261	131.700287	156.258667	141.329651	183.778915	88.178619	22.199442	5.875972	5.846153	5.604890	308.961853	340.927826	223.783020	220.736603	261.234070	214.504974	347.942322	423.728729	67.647949	72.525261	131.700287	156.258667	141.329651	183.778915	88.178619	22.199442
D:	157.73	5.875972	5.846153	5.604890	308.961853	340.927826	223.783020	220.736603	261.234070	214.504974	347.942322	423.728729	67.647949	72.525261	131.700287	156.258667	141.329651	183.778915	88.178619	22.199442	5.875972	5.846153	5.604890	308.961853	340.927826	223.783020	220.736603	261.234070	214.504974	347.942322	423.728729	67.647949	72.525261	131.700287	156.258667	141.329651	183.778915	88.178619	22.199442
D:	160.38	5.875972	5.846153	5.604890	308.961853	340.927826	223.783020	220.736603	261.234070	214.504974	347.942322	423.728729	67.647949	72.525261	131.700287	156.258667	141.329651	183.778915	88.178619	22.199442	5.875972	5.846153	5.604890	308.961853	340.927826	223.783020	220.736603	261.234070	214.504974	347.942322	423.728729	67.647949	72.525261	131.700287	156.258667	141.329651	183.778915	88.178619	22.199442
