Syntax version=4
Tue Apr 27 19:11:07 2021
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		xEEGADSToMCUData[0]	xEEGADSToMCUData[1]	xEEGADSToMCUData[2]	xEEGADSToMCUData[3]	xEEGADSToMCUData[4]	xEEGADSToMCUData[5]	xEEGADSToMCUData[6]	xEEGADSToMCUData[7]	xEEGADSToMCUData[8]	xEEGADSToMCUData[9]	xEEGADSToMCUData[10]	xEEGADSToMCUData[11]	xEEGADSToMCUData[12]	xEEGADSToMCUData[13]	xEEGADSToMCUData[14]	xEEGADSToMCUData[15]	xEEGADSToMCUData[16]	xEEGADSToMCUData[17]	xEEGADSToMCUData[18]	xEEGMCUToBLEData[0]	xEEGMCUToBLEData[1]	xEEGMCUToBLEData[2]	xEEGMCUToBLEData[3]	xEEGMCUToBLEData[4]	xEEGMCUToBLEData[5]	xEEGMCUToBLEData[6]	xEEGMCUToBLEData[7]	xEEGMCUToBLEData[8]	xEEGMCUToBLEData[9]	xEEGMCUToBLEData[10]	xEEGMCUToBLEData[11]	xEEGMCUToBLEData[12]	xEEGMCUToBLEData[13]	xEEGMCUToBLEData[14]	xEEGMCUToBLEData[15]	xEEGMCUToBLEData[16]	xEEGMCUToBLEData[17]	xEEGMCUToBLEData[18]
D:	67.33	-32.480495	-33.842411	-36.635639	2958.170410	3193.617920	2186.458740	2136.717773	2407.852783	1965.295288	3325.913574	3531.434814	670.781433	705.595886	1408.036011	1673.973755	1265.179565	1734.528076	862.193970	319.436462	-32.480495	-33.842411	-36.635639	2958.170410	3193.617920	2186.458740	2136.717773	2407.852783	1965.295288	3325.913574	3531.434814	670.781433	705.595886	1408.036011	1673.973755	1265.179565	1734.528076	862.193970	319.436462
D:	70.08	-32.480495	-33.842411	-36.635639	2958.170410	3193.617920	2186.458740	2136.717773	2407.852783	1965.295288	3325.913574	3531.434814	670.781433	705.595886	1408.036011	1673.973755	1265.179565	1734.528076	862.193970	319.436462	-32.480495	-33.842411	-36.635639	2958.170410	3193.617920	2186.458740	2136.717773	2407.852783	1965.295288	3325.913574	3531.434814	670.781433	705.595886	1408.036011	1673.973755	1265.179565	1734.528076	862.193970	319.436462
D:	72.77	34.362888	38.907307	33.493801	2523.804932	2837.950195	1856.610474	1899.403442	2179.745605	1812.258667	3027.600830	3155.406738	629.767822	654.633606	1134.773315	1438.895386	1179.650391	1519.217407	822.241943	304.537262	34.362888	38.907307	33.493801	2523.804932	2837.950195	1856.610474	1899.403442	2179.745605	1812.258667	3027.600830	3155.406738	629.767822	654.633606	1134.773315	1438.895386	1179.650391	1519.217407	822.241943	304.537262
D:	75.49	34.362888	38.907307	33.493801	2523.804932	2837.950195	1856.610474	1899.403442	2179.745605	1812.258667	3027.600830	3155.406738	629.767822	654.633606	1134.773315	1438.895386	1179.650391	1519.217407	822.241943	304.537262	34.362888	38.907307	33.493801	2523.804932	2837.950195	1856.610474	1899.403442	2179.745605	1812.258667	3027.600830	3155.406738	629.767822	654.633606	1134.773315	1438.895386	1179.650391	1519.217407	822.241943	304.537262
D:	78.07	34.362888	38.907307	33.493801	2523.804932	2837.950195	1856.610474	1899.403442	2179.745605	1812.258667	3027.600830	3155.406738	629.767822	654.633606	1134.773315	1438.895386	1179.650391	1519.217407	822.241943	304.537262	34.362888	38.907307	33.493801	2523.804932	2837.950195	1856.610474	1899.403442	2179.745605	1812.258667	3027.600830	3155.406738	629.767822	654.633606	1134.773315	1438.895386	1179.650391	1519.217407	822.241943	304.537262
D:	80.46	34.362888	38.907307	33.493801	2523.804932	2837.950195	1856.610474	1899.403442	2179.745605	1812.258667	3027.600830	3155.406738	629.767822	654.633606	1134.773315	1438.895386	1179.650391	1519.217407	822.241943	304.537262	34.362888	38.907307	33.493801	2523.804932	2837.950195	1856.610474	1899.403442	2179.745605	1812.258667	3027.600830	3155.406738	629.767822	654.633606	1134.773315	1438.895386	1179.650391	1519.217407	822.241943	304.537262
D:	82.90	34.362888	38.907307	33.493801	2523.804932	2837.950195	1856.610474	1899.403442	2179.745605	1812.258667	3027.600830	3155.406738	629.767822	654.633606	1134.773315	1438.895386	1179.650391	1519.217407	822.241943	304.537262	34.362888	38.907307	33.493801	2523.804932	2837.950195	1856.610474	1899.403442	2179.745605	1812.258667	3027.600830	3155.406738	629.767822	654.633606	1134.773315	1438.895386	1179.650391	1519.217407	822.241943	304.537262
D:	85.21	34.362888	38.907307	33.493801	2523.804932	2837.950195	1856.610474	1899.403442	2179.745605	1812.258667	3027.600830	3155.406738	629.767822	654.633606	1134.773315	1438.895386	1179.650391	1519.217407	822.241943	304.537262	34.362888	38.907307	33.493801	2523.804932	2837.950195	1856.610474	1899.403442	2179.745605	1812.258667	3027.600830	3155.406738	629.767822	654.633606	1134.773315	1438.895386	1179.650391	1519.217407	822.241943	304.537262
D:	87.81	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	1138.947510	670.151428	250.635849	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	1138.947510	670.151428	250.635849
D:	90.05	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	1138.947510	670.151428	250.635849	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	1138.947510	670.151428	250.635849
D:	92.44	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	1138.947510	670.151428	250.635849	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	1138.947510	670.151428	250.635849
D:	95.31	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	1138.947510	670.151428	250.635849	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	1138.947510	670.151428	250.635849
D:	97.88	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	1138.947510	670.151428	250.635849	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	1138.947510	670.151428	250.635849
D:	100.28	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	1138.947510	670.151428	250.635849	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	1138.947510	670.151428	250.635849
D:	102.99	46.807175	50.507442	45.334118	1291.490723	1385.667847	975.078491	970.495544	1229.438477	1105.870117	1406.921265	1810.890747	410.983521	469.652710	768.053162	723.923279	746.841003	844.620300	505.425751	173.381302	-41.990051	-44.353886	-47.758671	1871.260742	2215.630371	1443.745483	1412.738647	1679.224121	1455.729004	2234.382080	2536.602539	549.208740	553.618164	865.092407	1153.140259	998.524902	844.620300	505.425751	173.381302
D:	105.41	46.807175	50.507442	45.334118	1291.490723	1385.667847	975.078491	970.495544	1229.438477	1105.870117	1406.921265	1810.890747	410.983521	469.652710	768.053162	723.923279	746.841003	844.620300	505.425751	173.381302	46.807175	50.507442	45.334118	1291.490723	1385.667847	975.078491	970.495544	1229.438477	1105.870117	1406.921265	1810.890747	410.983521	469.652710	768.053162	723.923279	746.841003	844.620300	505.425751	173.381302
D:	108.34	46.807175	50.507442	45.334118	1291.490723	1385.667847	975.078491	970.495544	1229.438477	1105.870117	1406.921265	1810.890747	410.983521	469.652710	768.053162	723.923279	746.841003	844.620300	505.425751	173.381302	46.807175	50.507442	45.334118	1291.490723	1385.667847	975.078491	970.495544	1229.438477	1105.870117	1406.921265	1810.890747	410.983521	469.652710	768.053162	723.923279	746.841003	844.620300	505.425751	173.381302
D:	111.04	46.807175	50.507442	45.334118	1291.490723	1385.667847	975.078491	970.495544	1229.438477	1105.870117	1406.921265	1810.890747	410.983521	469.652710	768.053162	723.923279	746.841003	844.620300	505.425751	173.381302	46.807175	50.507442	45.334118	1291.490723	1385.667847	975.078491	970.495544	1229.438477	1105.870117	1406.921265	1810.890747	410.983521	469.652710	768.053162	723.923279	746.841003	844.620300	505.425751	173.381302
D:	113.69	46.807175	50.507442	45.334118	1291.490723	1385.667847	975.078491	970.495544	1229.438477	1105.870117	1406.921265	1810.890747	410.983521	469.652710	768.053162	723.923279	746.841003	844.620300	505.425751	173.381302	46.807175	50.507442	45.334118	1291.490723	1385.667847	975.078491	970.495544	1229.438477	1105.870117	1406.921265	1810.890747	410.983521	469.652710	768.053162	723.923279	746.841003	844.620300	505.425751	173.381302
D:	116.20	46.807175	50.507442	45.334118	1291.490723	1385.667847	975.078491	970.495544	1229.438477	1105.870117	1406.921265	1810.890747	410.983521	469.652710	768.053162	723.923279	746.841003	844.620300	505.425751	173.381302	46.807175	50.507442	45.334118	1291.490723	1385.667847	975.078491	970.495544	1229.438477	1105.870117	1406.921265	1810.890747	410.983521	469.652710	768.053162	723.923279	746.841003	844.620300	505.425751	173.381302
D:	118.90	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331	46.807175	50.507442	45.334118	1291.490723	1385.667847	975.078491	970.495544	1229.438477	1105.870117	1406.921265	1810.890747	410.983521	469.652710	768.053162	723.923279	746.841003	844.620300	505.425751	173.381302
D:	121.29	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331
D:	123.97	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331
D:	126.48	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331
D:	128.99	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331
D:	131.45	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331
D:	133.89	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331	-63.049866	-62.000774	-60.714764	678.844482	403.798248	307.492035	470.014893	386.695129	646.461060	653.754211	1008.250244	297.196350	295.020111	649.243958	314.857880	388.374207	306.082947	353.121094	119.800331
D:	136.22	66.991936	69.984146	64.655212	0.751981	-410.984070	-145.556366	-163.109451	-194.030685	98.185333	-100.610435	-89.583900	110.659981	93.043999	-325.948395	-83.165230	92.980560	-185.488892	142.868317	12.632961	66.991936	69.984146	64.655212	0.751981	-410.984070	-145.556366	-163.109451	-194.030685	98.185333	-100.610435	-89.583900	110.659981	93.043999	-325.948395	-83.165230	92.980560	-185.488892	142.868317	12.632961
D:	138.58	66.991936	69.984146	64.655212	0.751981	-410.984070	-145.556366	-163.109451	-194.030685	98.185333	-100.610435	-89.583900	110.659981	93.043999	-325.948395	-83.165230	92.980560	-185.488892	142.868317	12.632961	66.991936	69.984146	64.655212	0.751981	-410.984070	-145.556366	-163.109451	-194.030685	98.185333	-100.610435	-89.583900	110.659981	93.043999	-325.948395	-83.165230	92.980560	-185.488892	142.868317	12.632961
D:	141.07	66.991936	69.984146	64.655212	0.751981	-410.984070	-145.556366	-163.109451	-194.030685	98.185333	-100.610435	-89.583900	110.659981	93.043999	-325.948395	-83.165230	92.980560	-185.488892	142.868317	12.632961	66.991936	69.984146	64.655212	0.751981	-410.984070	-145.556366	-163.109451	-194.030685	98.185333	-100.610435	-89.583900	110.659981	93.043999	-325.948395	-83.165230	92.980560	-185.488892	142.868317	12.632961
D:	143.44	66.991936	69.984146	64.655212	0.751981	-410.984070	-145.556366	-163.109451	-194.030685	98.185333	-100.610435	-89.583900	110.659981	93.043999	-325.948395	-83.165230	92.980560	-185.488892	142.868317	12.632961	66.991936	69.984146	64.655212	0.751981	-410.984070	-145.556366	-163.109451	-194.030685	98.185333	-100.610435	-89.583900	110.659981	93.043999	-325.948395	-83.165230	92.980560	-185.488892	142.868317	12.632961
